id	text	audio_url	translate_id	translate_text
4172199	You remind me of myself at a young age.	NULL	4177907	Bạn làm tôi nhớ đến mình hồi trẻ.
4174788	I am completely exhausted.	NULL	4177826	Tôi mệt rã rời.
4177428	The soup is a bit too salty.	http://www.manythings.org/tatoeba	4177821	Món xúp hơi mặn.
4177434	I have homework to do.	http://www.manythings.org/tatoeba	4177820	Tôi phải làm bài tập.
4177435	I've been seeing someone.	http://www.manythings.org/tatoeba	4177819	Tôi có người yêu rồi.
4177439	Tears filled Mary's eyes.	NULL	4177815	Mắt Mary ngấn lệ.
4177610	We're out of luck again.	http://www.manythings.org/tatoeba	4173136	Xôi hỏng bỏng không.
4177615	The cooked rice is tainted, the fried rice is consumed.	NULL	4173136	Xôi hỏng bỏng không.
4183134	Your sweater is on backwards.	http://www.manythings.org/tatoeba	9052614	Bạn đang mặc cái áo len ngược rồi kìa.
4197964	We should have bought another bottle of wine.	NULL	9005930	Đáng lẽ ra chúng ta nên mua thêm một chai rượu vang mới phải.
4198580	We should've bought another bottle of wine.	http://www.manythings.org/tatoeba	9005930	Đáng lẽ ra chúng ta nên mua thêm một chai rượu vang mới phải.
4208065	How many instruments do you know how to play?	http://www.manythings.org/tatoeba	10257824	Bạn biết chơi bao nhiêu nhạc cụ?
4222238	What is she drinking?	NULL	8957169	Cô ấy đang uống gì thế?
4228344	Are you open on Sunday?	http://www.manythings.org/tatoeba	9015818	Chủ Nhật quán có làm không?
4242174	You have been really good to me.	NULL	8947120	Bạn đã giúp đỡ tôi rất nhiều.
4247543	Translate this into English, please.	http://www.manythings.org/tatoeba	9056976	Làm ơn hãy dịch cái này sang tiếng Anh.
4255363	He disliked her at first glance.	NULL	4274387	Anh ấy không thích cô ấy ngay cái nhìn đầu tiên.
4255367	He has no respect for anyone.	NULL	4274388	Anh ta không tôn trọng ai hết.
4264135	You've always complained that we don't take enough interest in your business.	NULL	5758989	Bạn luôn than phiền về việc chúng tôi không dành một sự quan tâm đúng mức tới việc kinh doanh của bạn.
4267446	I think you shouldn't be doing that.	http://www.manythings.org/tatoeba	9833644	Tôi nghĩ là bạn không nên làm thế.
4267552	I skip ads on videos whenever I can.	http://www.manythings.org/tatoeba	5164688	Tôi bỏ qua quảng cáo trên video bất cứ khi nào có thể.
4270074	I don't have anything to give you.	http://www.manythings.org/tatoeba	9017739	Tôi chẳng có gì để mà cho bạn cả.
4272664	Can you repeat?	NULL	4255271	Bạn có thể nhắc lại không?
4282381	Sixty-nine percent of adult Americans are either overweight or obese.	NULL	9815464	Có 69% người lớn ở Mỹ bị thừa cân hoặc béo phì.
4287198	I'll never forgive you, Tom.	http://www.manythings.org/tatoeba	5150680	Tỗi sẽ không bao giờ tha thứ cho cậu, Tom.
4287199	I'll never hurt you, Tom.	http://www.manythings.org/tatoeba	10267739	Tôi sẽ không bao giờ tổn thương bạn, Tom.
4287310	It's the book you are looking for.	http://www.manythings.org/tatoeba	8949875	Đây là cuốn sách mà bạn đang tìm đấy.
4293204	My mother carefully opened the door.	http://www.manythings.org/tatoeba	5147691	Mẹ tôi cẩn thận mở cửa.
4296864	I prefer to do it by myself.	http://www.manythings.org/tatoeba	4305301	Tôi thích tự làm lấy.
4296870	You're just a coward.	http://www.manythings.org/tatoeba	4305299	Mày chỉ là một thằng hèn.
4296993	What kind of oranges do you plant here?	NULL	4305297	Mày đang trồng giống cam gì?
4296996	You can do it from outside.	NULL	4305294	Bạn có thể thực hiện từ bên ngoài.
4297005	Someone pocketed my wallet on the train.	NULL	4305293	Ai đó đã móc túi lấy ví của tôi.
4297008	Let's pretend we're aliens.	http://www.manythings.org/tatoeba	4305289	Hãy coi như chúng ta là người ngoài hành tinh.
4297015	After we ate, we went to sleep.	http://www.manythings.org/tatoeba	4305284	Sau khi ăn, chúng tôi đi ngủ.
4297250	I knew he was waiting for Mary.	NULL	4297342	Tôi biết anh ấy đã đợi Mary.
4297252	Tom looked tired, but happy.	http://www.manythings.org/tatoeba	4297337	Tom trông có vẻ mệt mỏi nhưng vui vẻ.
4297253	Let's move over to that table.	http://www.manythings.org/tatoeba	4297332	Chúng ta chuyển qua cái bàn đó nha.
4297292	The lion eats the meat.	NULL	4297330	Sư tử ăn thịt.
4297295	I apologize for the methods used to get you here.	NULL	4297323	Tôi xin lỗi vì đã dùng phương pháp này để đưa anh đến.
4300507	Smoking is harmful for your health.	NULL	4302226	Hút thuốc có hại cho sức khỏe.
4300516	This car is his.	http://www.manythings.org/tatoeba	4302227	Chiếc xe này là của hắn.
4300517	I'm paying in advance.	NULL	4302219	Tôi trả tiền trước.
4300519	I don't want to live in a big city.	http://www.manythings.org/tatoeba	4302221	Tôi không muốn sống trong một thành phố lớn.
4300616	Did he forget his money again?	NULL	4302072	Nó lại quên tiền nữa à?
4300625	I need your signature on the letter before I can mail it.	NULL	4302214	Tôi cần chữ ký của anh trên thư trước khi tôi có thể gởi nó đi.
4300626	Mary was afraid.	NULL	4302069	Mary sợ hãi.
4300636	Are there beautiful women here?	NULL	4302066	Có phụ nữ đẹp ở đây không?
4300645	I'm so sorry about yesterday.	NULL	4302050	Tôi xin lỗi chuyện ngày hôm qua.
4300648	I wonder what he meant by that.	NULL	4302057	Tôi tự hỏi nó có ý gì qua điều đó.
4300651	Mary placed her purse on the table.	http://www.manythings.org/tatoeba	4302053	Mary đã để cái ví ở trên bàn.
4300658	He brought her a small gift.	NULL	4302212	Anh ấy đã mua cho cô ấy một món quà nhỏ.
4300663	I should be home with my wife.	http://www.manythings.org/tatoeba	4302205	Tôi nên ở nhà với vợ.
4300694	Tom gave something to Mary.	http://www.manythings.org/tatoeba	4302043	Tom đã đưa cái gì đó cho Mary.
4300695	Tom gave it to me before he died.	http://www.manythings.org/tatoeba	4302040	Tom đã đưa nó cho tôi trước khi anh ấy chết.
4300706	I'm looking for Tom now.	http://www.manythings.org/tatoeba	4302037	Bây giờ tôi đang tìm Tom.
4300711	It's too hot indoors.	NULL	4302033	Trong nhà nóng quá.
4300736	Is this really spaghetti?	http://www.manythings.org/tatoeba	9374503	Đây có phải là mỳ Ý thật không vậy?
4300763	This pizza is disgusting!	NULL	4302028	Cái bánh pizza này gớm quá đi!
4300846	The students are on holiday.	NULL	4302020	Sinh viên đang nghỉ hè.
4301660	The pigs are not in the pen.	NULL	4302015	Lợn không có ở trong chuồng.
4301847	Crocodiles are mysterious animals.	NULL	4302009	Cá sấu là loài động vật bí hiểm.
4301851	What type of tarantula do you have?	NULL	4302004	Bạn đang có loại nhện đen nào?
4301891	What do carnations smell like?	NULL	4305281	Hoa cẩm chướng ngửi ra sao?
4301902	We should celebrate Halloween together.	NULL	4301997	Chúng ta nên cùng nhau tổ chức tiệc Halloween.
4302266	We all are God's sons.	NULL	4305277	Tất cả chúng ta đều là con của Chúa.
4302590	Don't complain, don't explain.	NULL	4305268	Đừng than phiền, đừng giải thích.
4302965	Can I borrow your mobile phone?	http://www.manythings.org/tatoeba	4305269	Tôi có thể mượn điện thoại của bạn không?
4303023	I would like to call my embassy.	http://www.manythings.org/tatoeba	4305267	Tôi muốn gọi cho đại sứ quán của tôi.
4303504	He is good at biology.	NULL	4305265	Anh ta giỏi môn sinh vật.
4303746	It looks like it'll rain today.	http://www.manythings.org/tatoeba	4580273	Chắc là hôm nay trời sẽ mưa.
4304304	I cannot understand his ideas.	NULL	4305256	Tôi không thể hiểu ý của nó.
4305620	Tom wondered whether it would be hard to find a job in Boston.	http://www.manythings.org/tatoeba	5145600	Tom muốn biết liệu có khó để tìm việc ở Boston hay không.
4320665	Do you know anything about the Jackson family?	http://www.manythings.org/tatoeba	6546600	Bạn có biết điều gì về gia đình Jackson không?
4324054	Cannibal Corpse is an American death metal band.	NULL	9015800	Cannibal Corpse là một nhóm nhạc death metal của Mỹ.
4328913	This bag is too heavy.	http://www.manythings.org/tatoeba	9865541	Cái túi này nặng quá.
4332921	The army was in retreat.	NULL	4332923	Quân đội đã rút lui
4356239	How much is this ring?	http://www.manythings.org/tatoeba	9013928	Cái nhẫn này giá bao nhiêu?
4356928	Do you have a license to operate a boat?	NULL	5763156	Bạn có bằng lái tàu không vậy?
4382751	Both of us can speak French.	http://www.manythings.org/tatoeba	9714618	Hai người chúng tôi đều biết nói tiếng Pháp.
4393838	After years of womanising, Tom finally settled down with Mary.	NULL	8989597	Sau nhiều năm sống lăng nhăng, Tom cuối cùng đã kết hôn và ổn định cuộc sống với Mary.
4394753	You're going to Boston next week, right?	http://www.manythings.org/tatoeba	9035513	Tuần sau bạn đi Boston có đúng không nhỉ?
4401053	I slept all day.	http://www.manythings.org/tatoeba	9056907	Tôi đã ngủ cả ngày.
4404074	Is there anything you want to eat?	http://www.manythings.org/tatoeba	8996896	Bạn có muốn ăn gì không?
4419642	No more bets.	NULL	5526717	Không có cá cược nữa.
4445303	One's face fills with wrinkles because time does not pass in vain.	NULL	6275559	Nếp nhăn trên mặt mỗi người do thời gian không trừ một ai.
4451494	You're my heroine.	NULL	5754230	Bạn là nữ anh hùng của tôi.
4455782	I invited her to the movies.	NULL	4456404	Tôi đã mời cô ấy xem phim.
4455930	In the last few years it happened frequently.	NULL	4456403	Điều này thường xuyên xảy ra trong những năm gần đây.
4466454	She's rich, and even better, she's gorgeous.	NULL	9010508	Cô ấy giàu có, và thậm chí còn rất xinh đẹp.
4472961	I'll pay attention. I promise.	http://www.manythings.org/tatoeba	8995694	Tôi sẽ chú ý. Tôi hứa.
4473030	Mary died of breast cancer.	http://www.manythings.org/tatoeba	5159032	Mary qua đời do bị ung thư vú.
4474112	I'd rather die than give up.	http://www.manythings.org/tatoeba	8961940	Tôi thà chết còn hơn là bỏ cuộc.
4486453	I visited Paris, but I didn't climb the Eiffel tower, since I'm afraid of heights.	NULL	9002458	Tôi đã ghé thăm Paris, nhưng vì tôi bị sợ độ cao nên tôi đã không leo lên tháp Eiffel.
4486498	The flight was canceled.	http://www.manythings.org/tatoeba	10499029	Chuyến bay đã bị hủy.
4487325	Tom likes making paper airplanes.	http://www.manythings.org/tatoeba	9038113	Tom thích gấp máy bay giấy.
4493839	Thirteen passengers were hospitalized.	http://www.manythings.org/tatoeba	8995780	Có 13 hành khách đã nhập viện.
4493933	Tom and Mary are already there.	http://www.manythings.org/tatoeba	5758816	Tom và Mary đã ở đó rồi.
4494204	Everybody is hungry again.	http://www.manythings.org/tatoeba	5148898	Mọi người lại đói.
4494565	Tom is too indecisive.	http://www.manythings.org/tatoeba	9029817	Tom quá thiếu sự quyết đoán.
4494867	There are no limits.	http://www.manythings.org/tatoeba	8958573	Không có giới hạn nào cả.
4495134	There is no limit.	http://www.manythings.org/tatoeba	8958573	Không có giới hạn nào cả.
4495513	Can you advise me?	http://www.manythings.org/tatoeba	8997652	Bạn có thể cho tôi vài lời khuyên được không?
4495581	You're not allowed to camp here.	http://www.manythings.org/tatoeba	5145618	Anh không được phép cắm trại ở đây.
4496122	Tom read a book.	http://www.manythings.org/tatoeba	5093717	Tom đã đọc một quyển sách.
4496263	Tom immediately called 911.	http://www.manythings.org/tatoeba	8795437	Tom ngay lập tức gọi số 911.
4496452	Tom made three changes.	http://www.manythings.org/tatoeba	4789672	Tom đã thực hiện ba thay đổi.
4496474	Can we change history?	http://www.manythings.org/tatoeba	9075897	Chúng ta có thể thay đổi lịch sử không?
4496488	We all have changed.	http://www.manythings.org/tatoeba	5150145	Chúng ta đều đã thay đổi.
4496521	Tom has denied cheating.	http://www.manythings.org/tatoeba	4786298	Tom chối là đã gian lận.
4496736	Tom is extremely competitive.	http://www.manythings.org/tatoeba	5758817	Tom cực kỳ hiếu thắng.
4496974	It could take years before this bridge is ready to use.	http://www.manythings.org/tatoeba	8997675	Phải mất nhiều năm thì cây cầu này mới có thể sẵn sàng đi vào hoạt động.
4496995	I wish we could spend more time together.	http://www.manythings.org/tatoeba	4950223	Anh ước gì chúng ta có thể có nhiều thời gian bên nhau.
4497080	There was a crack in the mirror.	http://www.manythings.org/tatoeba	5164689	Có vết nứt trên tấm gương.
4497605	Do you think anyone will volunteer?	http://www.manythings.org/tatoeba	6546599	Bạn có nghĩ rằng ai cũng sẽ tình nguyện?
4497641	Tom said he didn't have a choice.	http://www.manythings.org/tatoeba	9713014	Tom nói ông ta không còn lựa chọn nào khác.
4497721	We didn't go as far as Boston.	http://www.manythings.org/tatoeba	8961927	Chúng tôi không đi đến tận Boston.
4498053	Does Tom know Mary?	http://www.manythings.org/tatoeba	4787884	Tom có biết Mary không?
4498442	What should we expect?	http://www.manythings.org/tatoeba	4789673	Chúng ta nên trông đợi điều gì?
4498631	We used to fight.	http://www.manythings.org/tatoeba	5758975	Chúng tôi từng đánh nhau.
4498903	It's gotten worse.	http://www.manythings.org/tatoeba	5910929	Tình hình bắt đầu trở nên tồi tệ.
4498971	That's the reason I went to Boston.	http://www.manythings.org/tatoeba	9865565	Đó là lý do mà tôi đã đi Boston.
4498975	Tom went to Paris to study French.	http://www.manythings.org/tatoeba	6275558	Tom tới Paris để học tiếng Pháp.
4499120	Tom never warned Mary about what might happen.	http://www.manythings.org/tatoeba	9815453	Tom chưa bao giờ nói trước cho Mary biết điều gì có thể xảy ra.
4499255	Tom hates that word.	http://www.manythings.org/tatoeba	8966884	Tom rất ghét từ đó.
4499270	Everyone shook their heads.	http://www.manythings.org/tatoeba	9064510	Tất cả mọi người đều lắc đầu.
4499317	I told Tom to help Mary.	http://www.manythings.org/tatoeba	9024298	Tôi đã bảo Tom giúp Mary.
4499566	If you'd like, you may use my desk.	http://www.manythings.org/tatoeba	9004600	Bạn có thể dùng bàn của tôi nếu bạn muốn.
4500276	Three people were injured.	http://www.manythings.org/tatoeba	8961826	Ba người bị thương.
4500350	Our investigation is ongoing.	http://www.manythings.org/tatoeba	5161380	Cuộc điều tra của chúng tôi vẫn tiếp tục.
4500448	Tom knows the terminology.	http://www.manythings.org/tatoeba	10269459	Tom biết thuật ngữ.
4500785	It looks really nice.	http://www.manythings.org/tatoeba	4786140	Nó trông thật đẹp.
4500815	So far, we've lost three games.	http://www.manythings.org/tatoeba	4605242	Chúng ta đã thua 3 trận cho đến thời điểm hiện tại.
4500823	Tom lost his phone.	http://www.manythings.org/tatoeba	5158983	Tom đánh mất điện thoại.
4501172	We need both.	http://www.manythings.org/tatoeba	4580321	Chúng ta cần cả hai.
4501616	It was still raining.	http://www.manythings.org/tatoeba	4786107	Lúc ấy trời vẫn còn mưa.
4501694	Where should we register?	http://www.manythings.org/tatoeba	5160062	Chúng tôi nên đăng ký ở đâu?
4502156	Someone is singing.	http://www.manythings.org/tatoeba	8998904	Có ai đó đang hát.
4502159	We've been sitting here for almost an hour.	http://www.manythings.org/tatoeba	5767724	Chúng tôi đã ngồi đây gần một tiếng rồi.
4502233	Tom can speak French better than you.	http://www.manythings.org/tatoeba	5147620	Tom nói tiếng Pháp tốt hơn cậu.
4502368	We have 13 retail stores.	http://www.manythings.org/tatoeba	10257524	Chúng tôi có 13 cửa hàng bán lẻ.
4502547	Tom teaches history at the high school across the street.	http://www.manythings.org/tatoeba	5150110	Tom dạy lịch sử ở trường trung học phía bên kia đường.
4503470	I no longer need a mother.	NULL	8961729	Tôi không cần một người mẹ nữa.
4504485	Ask any woman.	http://www.manythings.org/tatoeba	9031437	Hãy hỏi bất kỳ người phụ nữ nào.
4505830	"I said, ""that's enough!"""	NULL	9203939	"Tôi nói: ""Dừng lại đi!"""
4512571	She tried to kill herself many times.	NULL	5150147	Cô ấy đã cố tự sát rất nhiều lần.
4519475	She wasn't ready for marriage.	NULL	6285771	Cô ấy chưa sẵn sàng cho hôn nhân.
4520249	I ate two green apples and a bowl of green grapes last night.	NULL	9010175	Tôi đã ăn hai quả táo xanh và một bát nho xanh vào tối qua.
4527240	Where is my food?	NULL	10257702	Đồ ăn của tôi đâu?
4529095	You should've apologized to Tom for being late.	http://www.manythings.org/tatoeba	10460173	Bạn đã nên xin lỗi Tom vì đến trễ.
4529407	Mr. Jackson is our science teacher.	http://www.manythings.org/tatoeba	8962169	Thầy Jackson là giáo viên môn Khoa học của chúng tôi.
4529729	Tom should've told the truth.	http://www.manythings.org/tatoeba	9064503	Tom đáng lẽ nên nói sự thật mới phải.
4529770	I disagree with that comment.	http://www.manythings.org/tatoeba	5144953	Tôi không đồng ý với bình luận này.
4529834	Each student has an adviser.	http://www.manythings.org/tatoeba	5758769	Mỗi sinh viên sẽ có một người hướng dẫn.
4529863	This is unacceptable to us.	http://www.manythings.org/tatoeba	10278640	Điều này không thể chấp nhận được với chúng tôi.
4530041	Arson is a criminal act.	http://www.manythings.org/tatoeba	5150614	Phóng hoả là một hành động phạm pháp.
4530155	That girl is Mary.	http://www.manythings.org/tatoeba	4611320	Cô gái kia là Mary.
4530157	I agreed with Tom.	http://www.manythings.org/tatoeba	4608071	Tôi đồng tình với Tom.
4533388	Tom tried to convince Mary to dye her hair red.	http://www.manythings.org/tatoeba	5767790	Tom cố thuyết phục Mary nhuộm tóc đỏ.
4540423	Once upon a time there lived a king and queen who had three very beautiful daughters.	NULL	4604719	Ngày xửa ngày xưa có một ông vua và một bà hoàng hậu, họ có ba người con gái rất xinh đẹp.
4543645	Volkswagen shares fell by more than 20%.	NULL	5159046	Cổ phần Volkswagen giảm hơn 20%.
4554842	The black cat is running fast.	NULL	6263412	Con mèo đen chạy nhanh thế.
4556650	Choose the right word!	NULL	9037690	Hãy chọn từ đúng nhất!
4568105	I don't have any money at all.	http://www.manythings.org/tatoeba	10274090	Tôi không có tiền.
4571819	Tom almost died in that accident.	http://www.manythings.org/tatoeba	8995038	Tom đã suýt chết trong vụ tai nạn đó.
4572177	Does he want to see it?	NULL	9016134	Anh ấy có muốn nhìn thấy nó không?
4582263	Tom didn't want to be sent to jail.	http://www.manythings.org/tatoeba	4582510	Tom không muốn vào tù.
4586748	I can't hear what she's saying.	NULL	9425014	Tôi không thể nghe thấy cô ấy nói gì cả.
4591422	He's responsible for that.	NULL	5145588	Anh ta chịu trách nhiệm cho việc đó.
4597876	My heart has been destroyed.	NULL	8956620	Trái tim tôi đã hoàn toàn tan nát.
4597964	She's not even really pretty.	NULL	5161402	Cô ấy thực sự không dễ thương cho lắm.
4604248	I'm so doggone exhausted, I can't even think straight.	NULL	6275306	Tớ mệt muốn chết đi được, chả nghĩ được gì nữa.
4610620	I want to eat a black sesame ice cream.	NULL	9171843	Tôi muốn ăn kem vừng đen.
4625635	That way of thinking influenced a lot of people.	NULL	9844016	Cách suy nghĩ đó đã gây ảnh hưởng tới khá nhiều người.
4629602	Curiosity got the better of Tom.	NULL	5754311	Tom không kìm được sự tò mò.
4629975	Tom denied any involvement in the killing.	NULL	5159100	Tôi chối bỏ bất cứ liên quan nào đến vụ giết người.
4630647	Tom and Mary discussed their future plans together.	http://www.manythings.org/tatoeba	8962039	Tom và Mary đã cùng nhau bàn về kế hoạch tương lai của họ.
4632138	Your eyesight's gonna be ruined if all you do is play games.	NULL	9033767	Bạn chơi game suốt ngày như thế có ngày hỏng mắt đấy.
4632201	Stop bullying me!	NULL	5150679	Đừng bắt nạt tôi!
4635473	"You don't like alcohol? ""No, I like drinking, I just have terrible tolerance."""	NULL	3813150	"Bạn không thích uống rựu à ? ""Không, tôi thích chứ nhưng tửu lượng lại yếu quá""."
4641818	I don't think I'm the kind of person you could say looks cute or has an adorable voice.	NULL	8977904	Tôi nghĩ từ giọng nói đến ngoại hình của tôi đều không thể nói là dễ thương được.
4645072	India was Hindu, then it became Buddhist, then it became Hindu again, as Hinduism reabsorbed Buddhism.	NULL	4645093	Ấn Độ theo đạo Hindu, sau đó là Phật Giáo, tiếp theo lại là đạo Hindu vì đạo Hindu đã tái hấp thụ Phật Giáo
4649679	Tom said that Mike likes you.	NULL	4650646	Tom nói là Mike thích em.
4649686	I'll pick you up tomorrow after work.	http://www.manythings.org/tatoeba	4650644	Tôi sẽ đón bạn vào ngày mai sau khi xong việc.
4650048	God help us.	NULL	4650641	Xin Chúa giúp chúng ta.
4650522	Who farted?	NULL	4650636	Ai đã đánh rắm vậy?
4652168	Where did the horse go?	NULL	4653200	Con ngựa đã đi đâu?
4652198	I will open the door.	NULL	4653199	Tôi sẽ mở cửa.
4652658	Tom left at four in the morning.	http://www.manythings.org/tatoeba	4653196	Tom đã đi lúc bốn giờ sáng.
4652667	Tom isn't good at driving.	http://www.manythings.org/tatoeba	4653193	Tom lái xe không tốt.
4652698	I can't believe anyone anymore.	http://www.manythings.org/tatoeba	4653190	Tôi không thể tin bất kỳ ai nữa.
4653104	Follow that person.	NULL	4653185	Đi theo người đó.
4655381	I am certain that there are many other things we could do.	NULL	5148699	Tôi chắc chắn rằng có rất nhiều thứ khác chúng ta có thể làm.
4655740	I am going to church now.	NULL	9734564	Bây giờ tôi sẽ đi nhà thờ.
4657432	There won't be so many people there.	http://www.manythings.org/tatoeba	4657520	Sẽ không có nhiều người ở đó.
4657434	Is she dating someone?	NULL	4657517	Có phải cô ấy đang hẹn hò với ai đó?
4657436	I forgot my password!	NULL	4657510	Tôi đã quên mật khẩu của mình!
4657439	She has tried to invite him to her birthday party.	NULL	4657507	Cô ấy đã cố mời anh ấy dự sinh nhật của mình.
4657445	Am I useless?	NULL	4657504	Có phải tôi vô dụng không?
4660271	Leave her alone or you'll regret it.	NULL	5162195	Để cô ấy yên hoặc mày sẽ phải hối hận.
4662375	What's my room number?	http://www.manythings.org/tatoeba	593009	Số phòng của tôi là số nào?
4662815	Tom doesn't have to talk about it if he doesn't want to.	http://www.manythings.org/tatoeba	5182909	Tom không phải nói về điều đó nếu anh ta không muốn.
4663070	This novel has also been translated into French.	http://www.manythings.org/tatoeba	8995778	Cuốn tiểu thuyết này cũng được dịch sang tiếng Pháp.
4663184	I don't feel like eating Chinese food tonight.	http://www.manythings.org/tatoeba	10268332	Tối nay tôi không có hứng ăn đồ ăn Trung Quốc.
4663306	I'm going to bake a cake for Tom's birthday.	http://www.manythings.org/tatoeba	5148700	Tôi sẽ làm một chiếc bánh cho sinh nhật của Tom.
4663428	Tom dyed his hair gray so he'd look older.	http://www.manythings.org/tatoeba	8833025	Tom nhuộm tóc bạc để có thể trông già dặn hơn.
4663724	Tom doesn't need to be here until 2:30.	http://www.manythings.org/tatoeba	5161376	Tom không cần phải ở đây cho đến 2:30.
4664096	Tom is starting to get on my nerves.	http://www.manythings.org/tatoeba	5754227	Tom bắt đầu làm tôi thấy khó chịu.
4664234	What would you recommend that I do?	http://www.manythings.org/tatoeba	6275335	Cậu khuyên tớ nên làm gì?
4664300	Tom always forgets Mary's birthday.	http://www.manythings.org/tatoeba	8997704	Tom hay quên sinh nhật Mary.
4664400	Tom needs to borrow your umbrella.	http://www.manythings.org/tatoeba	10261106	Tom cần mượn ô của bạn.
4664649	I think Tom works in this office.	http://www.manythings.org/tatoeba	10267722	Tôi nghĩ Tom làm việc trong văn phòng này.
4664787	Tom brought a bottle of tequila.	http://www.manythings.org/tatoeba	9081535	Tom đã mua một chai rượu tequila.
4665389	We're facing a budget crisis.	http://www.manythings.org/tatoeba	9010240	Chúng ta đang đối mặt với khủng hoảng ngân sách.
4665406	Tom was an outstanding coach.	http://www.manythings.org/tatoeba	9715809	Tom từng là một huấn luyện viên kiệt xuất.
4665520	Maybe I'll call you sometime.	http://www.manythings.org/tatoeba	5145670	Có lẽ tôi sẽ gọi cho cậu lúc nào đó.
4665553	I helped Tom paint the fence.	http://www.manythings.org/tatoeba	9715091	Tôi đã giúp Tom sơn hàng rào.
4665904	Tom is dressed very nicely.	http://www.manythings.org/tatoeba	6275606	Tom mặc rất đẹp.
4665966	Tom denied all the charges.	http://www.manythings.org/tatoeba	5159940	Tom chối bỏ mọi lời cáo buộc.
4665993	There can be no compromise.	http://www.manythings.org/tatoeba	5758918	Không thể có sự thỏa hiệp nào.
4666120	Tom is almost never wrong.	http://www.manythings.org/tatoeba	9068035	Tom hầu như không bao giờ sai.
4666305	What else could you want?	http://www.manythings.org/tatoeba	8996789	Bạn còn có thể muốn gì hơn nữa?
4666609	Tom could barely sit up.	http://www.manythings.org/tatoeba	5763117	Tom khó mà làm được động tác gập bụng.
4666623	Things change every day.	http://www.manythings.org/tatoeba	5160013	Mọi thứ thay đổi hàng ngày.
4666638	Let's try something new.	http://www.manythings.org/tatoeba	9739499	Chúng ta hãy thử cái gì đó mới mẻ đi.
4666657	I love coming back here.	http://www.manythings.org/tatoeba	5161373	Tôi thích quay trở lại đây.
4667010	Tom didn't invite me.	http://www.manythings.org/tatoeba	5161419	Tom đã không mời tôi.
4683488	I want to go somewhere quiet.	http://www.manythings.org/tatoeba	9075728	Tôi muốn đến chỗ nào đó yên tĩnh.
4685156	Tom's children are sick.	http://www.manythings.org/tatoeba	9006335	Những đứa con của Tom bị ốm.
4692307	Do you have a lot of money with you?	http://www.manythings.org/tatoeba	5162229	Cậu mang theo nhiều tiền chứ?
4698117	Don't run so fast!	NULL	5159533	Đừng chạy quá nhanh!
4700042	Tom can neither read nor write.	http://www.manythings.org/tatoeba	4786142	Tom không biết đọc và cũng không biết viết.
4700560	He's Argentinian.	NULL	8957133	Ông ấy là người Ác-hen-ti-na.
4700711	Tom has decided to sell his car.	http://www.manythings.org/tatoeba	8975304	Tom đã quyết định bán chiếc ô tô của mình.
4702620	The Canadian unemployment rate was 7 percent in October of 2015.	NULL	8957149	Tỷ lệ thất nghiệp ở Canada là 7 phần trăm vào tháng 10 năm 2015.
4702960	I will eat coffee flavored pudding.	NULL	9037742	Tôi sẽ ăn món pudding cà phê.
4703013	I like Feijoada.	NULL	9011044	Tôi thích Feijoada.
4703077	She's hooked on Farmville.	NULL	8995775	Cô ấy đang nghiện chơi trò Farmville.
4707784	The notebook cost two florins.	NULL	8982132	Quyển vở đó có giá hai đồng florin.
4715879	Tom wondered why his wife left him.	http://www.manythings.org/tatoeba	9002423	Tom đã tự hỏi vì sao vợ anh ta rời bỏ anh ta.
4717964	If you worry too much, you'll go bald.	http://www.manythings.org/tatoeba	8956456	Âu lo nhiều quá thì sẽ hói đầu đấy.
4722623	How far is it to this university?	NULL	4722625	Đến trường đại học này bao xa?
4726208	Tom can borrow my car for a few days.	http://www.manythings.org/tatoeba	8997674	Tom có thể mượn chiếc ô tô của tôi trong vài ngày.
4728072	He's proposing a suggestion for altering the research method.	NULL	4717475	Anh ta đề xuất ý kiến cải cách phương pháp nghiên cứu.
4736786	The doctor is working from morning til night.	NULL	9010063	Bác sĩ làm việc từ sáng tới tối.
4736928	Many people are unable to comprehend the actions of hackers.	NULL	8957774	Nhiều người không thể hiểu nổi hành động của các hacker.
4736994	Sorry for telephoning you so early.	NULL	10268964	Xin lỗi vì gọi điện cho bạn quá sớm.
4743253	Don't make fun of me when I'm speaking seriously.	NULL	8977843	Lúc tôi nói chuyện nghiêm túc thì đừng có mà bỡn cợt.
4752698	The following day the pain returned.	NULL	9419025	Ngày hôm sau, cơn đau quay trở lại.
4753622	Are you going to Tom and Mary's wedding?	http://www.manythings.org/tatoeba	9007296	Bạn có định đến dự lễ cưới của Tom và Mary không vậy?
4755829	Tom can swim faster than anyone else I know.	http://www.manythings.org/tatoeba	9016912	Tom có thể bơi nhanh hơn bất cứ người nào tôi biết.
4757214	You're going to wreck your eyesight if you play games all the time.	http://www.manythings.org/tatoeba	9033767	Bạn chơi game suốt ngày như thế có ngày hỏng mắt đấy.
4761093	He arrived five minutes after the specified time.	NULL	4762175	Anh ấy đến sau thời điểm xác định năm phút
4764579	You're not a child anymore so cut it out!	NULL	6233012	Bỏ nó đi, bạn đâu còn là trẻ con nữa.
4768107	Eat it.	http://www.manythings.org/tatoeba	8957154	Ăn nó đi.
4769895	Flexible work hours make employees more productive.	NULL	5144982	Giờ làm việc cơ động giúp nhân viên năng suất hơn.
